,Brand,Battery capacity,Screen Size,Touchscreen,Internal storage,Headphones,Face unlock,Fingerprint sensor,Wireless charging,NFC,Number of SIMs,SIM Type,4G/ LTE,5G,Expandable storage,Price,3G,EDGE,GPRS,Wi-Fi,VoLTE,Usb Type,Bluetooth,OS,cpuCores,Chipset,CPU,GPS,RAM,FM Radio,Rear Camera,Flash,Front Camera,PPI,Width,Height,Weight,Fast Charging,Removable Battery,Card Slot,Launched_Month,Launched_Year,Number of Rear Cameras,Resolution_x,Resolution_y,Light Sensor,Compass Sensor,Proximity Sensor,Magnetic Sensor,Gravity Sensor,Heathtracking Sensor,Gyroscope Sensor,Accelerometar Sensor,Vibration Sensor,Laser Sensor
351,Micromax,4000,6.19,Yes,32,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,128,5961,Yes,Yes,Yes,Yes,Yes,,Yes,Android,Octa,mediatek,2,Yes,2,Yes,13,LED,8,269,,,,No,No,Yes,December,2018,2,1500,720,1,0,1,0,0,0,0,1,0,0
352,Nokia,4000,6.26,Yes,32,Yes,Yes,Yes,No,No,2.0,Nano,No,No,400,7899,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Quad,qualcomm,1.8,Yes,3,Yes,13,LED,5,269,76.24,159.44,181,No,No,Yes,February,2019,1,720,1520,1,0,1,0,0,0,0,1,0,0
353,Nokia,4000,6.26,Yes,16,Yes,Yes,Yes,No,No,2.0,Nano,No,No,400,7899,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Quad,qualcomm,1.8,Yes,3,Yes,13,LED,5,269,76.24,159.44,181,No,No,Yes,February,2019,1,720,1520,1,0,1,0,0,0,0,1,0,0
354,Lenovo,4000,6.39,Yes,128,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,1000,33999,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.8,Yes,8,Yes,48,Dual LED,32,403,74.6,157.5,185,Yes,No,Yes,April,2019,4,1080,2340,1,1,1,0,0,0,1,1,0,0
355,Tecno,3500,6.2,No,32,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,256,9599,Yes,No,1,Yes,Yes,microUSB,Yes,Android,Quad,mediatek,2,Yes,4,Yes,13,LED,16,269,75.80,156.90,140,No,No,Yes,March,2019,3,1520,720,1,0,1,1,0,0,1,1,0,0
356,Tecno,3500,6.2,No,64,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,256,9599,Yes,No,1,Yes,Yes,microUSB,Yes,Android,Quad,mediatek,2,Yes,4,Yes,13,LED,16,269,75.80,156.90,140,No,No,Yes,March,2019,3,1520,720,1,0,1,1,0,0,1,1,0,0
357,Tecno,3500,6.2,No,32,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,256,9599,Yes,No,1,Yes,Yes,microUSB,Yes,Android,Quad,mediatek,2,Yes,4,Yes,13,LED,16,269,75.80,156.90,140,No,No,Yes,March,2019,3,1520,720,1,0,1,1,0,0,1,1,0,0
358,LG,4050,6.22,Yes,64,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No, 512,12379,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,1.8,Yes,4,Yes,13,LED,16,267,75.9,157.7,172,Yes,No,Yes,June,2019,3,720,1520,1,1,1,0,0,0,1,1,0,0
359,Samsung,4380,4.6,Yes,512,No,Yes,Yes,Yes,Yes,2.0,eSIM,Yes,No,0,164999,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.8,Yes,12,No,16,LED,10,362,62.8,160.9,276,Yes,No,No,February,2019,3,1536,2152,1,0,1,1,0,0,1,1,0,0
360,Xiaomi,4000,5.99,Yes,64,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,128,8790,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,qualcomm,1.8,Yes,4,Yes,12,Dual LED,20,403,75.4,158.6,181,Yes,No,Yes,February,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
361,Xiaomi,4000,5.99,Yes,64,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,128,11700,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,qualcomm,1.8,Yes,6,Yes,12,Dual LED,20,403,75.4,158.6,181,Yes,No,Yes,February,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
362,Xiaomi,4000,5.99,Yes,64,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,128,8790,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,qualcomm,1.8,Yes,4,Yes,12,Dual LED,20,403,75.4,158.6,181,Yes,No,Yes,February,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
363,Xiaomi,4000,5.99,Yes,64,Yes,Yes,Yes,No,No,2.0,Nano,Yes,No,128,11700,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,qualcomm,1.8,Yes,6,Yes,12,Dual LED,20,403,75.4,158.6,181,Yes,No,Yes,February,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
364,Xiaomi,3000,5.99,Yes,64,No,No,Yes,No,Yes,2.0,Nano,Yes,No,0,10300,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.2,Yes,6,No,20,Dual LED,20,403,75.4,158.7,166,Yes,No,No,July,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
365,Xiaomi,3000,5.99,Yes,64,No,No,Yes,No,Yes,2.0,Nano,Yes,No,0,8599,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.2,Yes,4,No,20,Dual LED,20,403,75.4,158.7,166,Yes,No,No,July,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
366,Xiaomi,3000,5.99,Yes,128,No,No,Yes,No,Yes,2.0,Nano,Yes,No,0,10300,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.2,Yes,6,No,20,Dual LED,20,403,75.4,158.7,166,Yes,No,No,July,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
367,Xiaomi,3000,5.99,Yes,128,No,No,Yes,No,Yes,2.0,Nano,Yes,No,0,8599,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.2,Yes,4,No,20,Dual LED,20,403,75.4,158.7,166,Yes,No,No,July,2018,2,1080,2160,1,1,1,0,0,0,1,1,0,0
368,Samsung,3600,5.5,Yes,64,Yes,No,Yes,No,Yes,2.0,Nano,Yes,No,128,16900,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,samsung,1.6,Yes,3,Yes,13,LED,13,401,74.7,152.4,,No,No,Yes,June,2017,1,1080,1920,1,1,1,0,0,0,1,1,0,0
369,Lenovo,4000,5.2,Yes,32,Yes,No,Yes,No,No,2.0,Nano,No,No,128,6734,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,mediatek,2.5,Yes,3,Yes,13,Dual LED,8,424,73.7,147.9,165,No,No,Yes,September,2017,2,1080,1920,1,1,1,0,0,0,1,1,0,0
370,Lenovo,4000,5.2,Yes,32,Yes,No,Yes,No,No,2.0,Nano,No,No,128,6734,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,mediatek,2.5,Yes,3,Yes,13,Dual LED,8,424,73.7,147.9,165,No,No,Yes,September,2017,2,1080,1920,1,1,1,0,0,0,1,1,0,0
371,Google,3430,6.3,Yes,64,Yes,No,Yes,Yes,Yes,1.0,Nano,Yes,No,0,54999,Yes,Yes,Yes,Yes,Yes,USB-C,Yes,Android,Octa,qualcomm,2.8,Yes,4,No,12.2,Dual LED,8,407,76.7,158,184,Yes,No,No,October,2018,1,1440,2960,1,1,1,0,0,0,1,1,0,0
372,Nokia,3000,5.2,Yes,16,Yes,No,Yes,No,Yes,2.0,Nano,Yes,No,128,6485,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Octa,qualcomm,1.4,Yes,3,Yes,13,Dual LED,8,282,72.5,149.69,160,No,No,Yes,February,2017,1,720,1280,1,1,1,0,0,0,1,1,0,0
373,Nokia,2630,5.0,Yes,16,Yes,No,No,No,No,2.0,Micro,Yes,No,128,5100,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Quad,mediatek,1.4,Yes,2,Yes,8,LED,8,294,71.4,143.4,140,No,No,Yes,February,2017,1,720,1280,1,1,1,0,0,0,1,1,0,0
374,Motorola,3000,5.2,Yes,64,Yes,No,Yes,No,Yes,2.0,Nano,Yes,No,2000,13849,Yes,Yes,Yes,Yes,Yes,,Yes,Android,Octa,qualcomm,2.2,Yes,6,Yes,12,Dual LED,16,424,73.4,148.4,163,No,No,Yes,November,2017,2,1080,1920,1,1,1,0,0,0,1,1,0,0
375,Motorola,3000,5.2,Yes,32,Yes,No,Yes,No,Yes,2.0,Nano,Yes,No,2000,13849,Yes,Yes,Yes,Yes,Yes,,Yes,Android,Octa,qualcomm,2.2,Yes,6,Yes,12,Dual LED,16,424,73.4,148.4,163,No,No,Yes,November,2017,2,1080,1920,1,1,1,0,0,0,1,1,0,0
376,Micromax,2900,5.7,Yes,32,Yes,No,Yes,No,No,2.0,Micro,Yes,No,128,4990,Yes,Yes,Yes,Yes,Yes,microUSB,Yes,Android,Quad,qualcomm,1.4,Yes,3,Yes,13,LED,16,282,,,,No,Yes,Yes,August,2017,1,720,1440,1,0,1,0,0,0,0,1,0,0
377,Micromax,3000,5.7,Yes,64,Yes,No,Yes,No,No,2.0,Nano,Yes,No,128,6699,Yes,Yes,Yes,Yes,Yes,,Yes,Android,Octa,qualcomm,1.4,Yes,4,Yes,16,LED,20,282,72.8,152.3,,No,No,Yes,December,2017,1,1440,720,1,1,1,0,0,0,1,1,0,0
378,Micromax,3000,5.5,Yes,32,Yes,No,Yes,No,No,2.0,Nano,Yes,No,64,4999,Yes,Yes,Yes,Yes,Yes,,Yes,Android,Octa,mediatek,1.5,Yes,4,Yes,13,LED,5,401,76.4,154,,No,No,Yes,August,2017,2,1920,1080,1,1,1,0,0,0,1,1,0,0
