,Battery capacity,Screen Size,Touchscreen,Internal storage,Headphones,Face unlock,Fingerprint sensor,Wireless charging,NFC,Number of SIMs,SIM Type,4G/ LTE,5G,Expandable storage,Price,3G,EDGE,GPRS,Wi-Fi,VoLTE,Usb Type,Bluetooth,OS,cpuCores,Chipset,CPU,GPS,RAM,FM Radio,Rear Camera,Flash,Front Camera,PPI,Width,Height,Weight,Fast Charging,Removable Battery,Card Slot,Launched_Month,Launched_Year,Number of Rear Cameras,Resolution_x,Resolution_y,Light Sensor,Compass Sensor,Proximity Sensor,Magnetic Sensor,Gravity Sensor,Heathtracking Sensor,Gyroscope Sensor,Accelerometar Sensor,Vibration Sensor,Laser Sensor,Manufacturer,Brand__Apple,Brand__Coolpad,Brand__Google,Brand__Huawei,Brand__Infinix,Brand__LG,Brand__Lenovo,Brand__Micromax,Brand__Motorola,Brand__Nokia,Brand__OnePlus,Brand__Oppo,Brand__Realme,Brand__Samsung,Brand__Tecno,Brand__Vivo,Brand__Xiaomi,logPrice
152,3000,5.8,1,128,1,1,1,1,1,2.0,1,1,0,400,26999,1,1,1,1,1,1,1,0,2,5,2.8,1,4.0,1,12.0,0,8.0,568,68.7,147.69,163.0,1,0,1,7,4,1,1440,2960,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.203555107263542
153,4000,5.99,1,32,1,1,1,0,0,2.0,1,1,0,0,8148,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,12.0,0,5.0,403,75.5,158.5,180.0,0,0,1,3,4,1,1080,2160,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.005527777346696
154,4000,5.99,1,64,1,1,1,0,0,2.0,1,1,0,0,8148,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,12.0,0,5.0,403,75.5,158.5,180.0,0,0,1,3,4,1,1080,2160,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.005527777346696
155,4000,6.39,0,128,1,1,1,0,0,2.0,1,0,0,0,24999,1,1,1,1,1,1,1,0,2,3,2.8,1,6.0,1,48.0,0,20.0,403,74.3,156.7,191.0,1,0,0,8,5,3,1080,2340,1,1,1,0,0,0,1,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.126591103050316
156,4000,6.39,0,128,1,1,1,0,0,2.0,1,0,0,0,27999,1,1,1,1,1,1,1,0,2,3,2.8,1,8.0,1,48.0,0,20.0,403,74.3,156.7,191.0,1,0,0,8,5,3,1080,2340,1,1,1,0,0,0,1,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.239924074233857
157,4000,6.39,0,256,1,1,1,0,0,2.0,1,0,0,0,24999,1,1,1,1,1,1,1,0,2,3,2.8,1,6.0,1,48.0,0,20.0,403,74.3,156.7,191.0,1,0,0,8,5,3,1080,2340,1,1,1,0,0,0,1,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.126591103050316
158,4000,6.39,0,256,1,1,1,0,0,2.0,1,0,0,0,27999,1,1,1,1,1,1,1,0,2,3,2.8,1,8.0,1,48.0,0,20.0,403,74.3,156.7,191.0,1,0,0,8,5,3,1080,2340,1,1,1,0,0,0,1,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.239924074233857
159,3315,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,14050,1,1,1,1,1,2,1,0,2,2,2.0,1,6.0,1,16.0,1,25.0,409,75.63,155.97,163.7,0,0,1,11,4,2,1080,2280,1,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.550377674761892
160,4000,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,15084,1,1,1,1,1,1,1,0,2,3,2.2,1,6.0,1,48.0,1,13.0,403,75.2,159.2,186.0,1,0,1,4,5,2,2340,1080,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.621389858378247
161,4000,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,9750,1,1,1,1,1,1,1,0,2,3,2.2,1,4.0,1,12.0,1,13.0,403,75.2,159.2,186.0,1,0,1,4,5,2,2340,1080,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.185022563991893
162,4000,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,9150,1,1,1,1,1,1,1,0,2,3,2.2,1,3.0,1,12.0,1,13.0,403,75.2,159.2,186.0,1,0,1,4,5,2,2340,1080,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.121509158269568
163,4000,6.3,1,32,1,1,1,0,0,2.0,1,1,0,256,15084,1,1,1,1,1,1,1,0,2,3,2.2,1,6.0,1,48.0,1,13.0,403,75.2,159.2,186.0,1,0,1,4,5,2,2340,1080,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.621389858378247
164,4000,6.3,1,32,1,1,1,0,0,2.0,1,1,0,256,9750,1,1,1,1,1,1,1,0,2,3,2.2,1,4.0,1,12.0,1,13.0,403,75.2,159.2,186.0,1,0,1,4,5,2,2340,1080,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.185022563991893
165,4000,6.3,1,32,1,1,1,0,0,2.0,1,1,0,256,9150,1,1,1,1,1,1,1,0,2,3,2.2,1,3.0,1,12.0,1,13.0,403,75.2,159.2,186.0,1,0,1,4,5,2,2340,1080,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.121509158269568
166,4000,5.84,1,32,1,1,1,0,0,2.0,1,1,0,256,8999,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,12.0,0,5.0,432,71.7,149.3,178.0,0,0,1,11,4,2,1080,2280,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.104868739033948
167,4000,5.84,1,32,1,1,1,0,0,2.0,1,1,0,256,7890,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,12.0,0,5.0,432,71.7,149.3,178.0,0,0,1,11,4,2,1080,2280,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.97335141383992
168,4000,6.5,1,128,1,1,1,0,1,2.0,1,1,0,512,22990,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,1,48.0,1,32.0,405,73.6,158.5,172.0,1,0,1,4,6,4,1080,2400,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.042814617757227
169,3700,6.7,1,128,1,1,1,0,0,2.0,1,1,0,0,37900,1,1,1,1,1,1,1,0,2,3,2.2,1,8.0,1,48.0,1,0.0,393,76.5,165.2,220.0,1,0,0,0,5,3,1080,2400,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.542706391070517
170,4035,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,13785,1,1,1,1,1,1,1,0,2,3,2.3,1,6.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.531336323457896
171,4035,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,12980,1,1,1,1,1,1,1,0,2,3,2.3,1,4.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.471164990258082
172,4035,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,15793,1,1,1,1,1,1,1,0,2,3,2.3,1,8.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.667322082870054
173,4035,6.3,1,128,1,1,1,0,0,2.0,1,1,0,256,13785,1,1,1,1,1,1,1,0,2,3,2.3,1,6.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.531336323457896
174,4035,6.3,1,128,1,1,1,0,0,2.0,1,1,0,256,12980,1,1,1,1,1,1,1,0,2,3,2.3,1,4.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.471164990258082
175,4035,6.3,1,128,1,1,1,0,0,2.0,1,1,0,256,15793,1,1,1,1,1,1,1,0,2,3,2.3,1,8.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.667322082870054
176,4035,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,13785,1,1,1,1,1,1,1,0,2,3,2.3,1,6.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.531336323457896
177,4035,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,12980,1,1,1,1,1,1,1,0,2,3,2.3,1,4.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.471164990258082
178,4035,6.3,1,64,1,1,1,0,0,2.0,1,1,0,256,15793,1,1,1,1,1,1,1,0,2,3,2.3,1,8.0,1,48.0,1,16.0,409,74.2,157.0,184.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.667322082870054
179,5000,6.35,1,32,1,1,1,0,0,2.0,1,1,0,256,10989,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,13.0,1,8.0,270,76.77,159.43,191.0,1,0,1,11,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.304650051446924
180,5000,6.35,1,32,1,1,1,0,0,2.0,1,1,0,256,8990,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,13.0,1,8.0,270,76.77,159.43,191.0,1,0,1,11,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.103868127465667
181,5000,6.35,1,32,1,1,1,0,0,2.0,1,1,0,256,9489,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,13.0,1,8.0,270,76.77,159.43,191.0,1,0,1,11,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.15788851197376
182,5000,6.35,1,64,1,1,1,0,0,2.0,1,1,0,256,10989,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,13.0,1,8.0,270,76.77,159.43,191.0,1,0,1,11,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.304650051446924
183,5000,6.35,1,64,1,1,1,0,0,2.0,1,1,0,256,8990,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,13.0,1,8.0,270,76.77,159.43,191.0,1,0,1,11,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.103868127465667
184,5000,6.35,1,64,1,1,1,0,0,2.0,1,1,0,256,9489,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,13.0,1,8.0,270,76.77,159.43,191.0,1,0,1,11,5,3,720,1544,1,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.15788851197376
185,4000,6.53,1,256,1,1,1,0,0,2.0,1,0,0,256,25990,1,1,1,1,1,1,1,0,2,2,2.2,1,8.0,0,48.0,1,16.0,394,76.0,162.0,195.0,1,0,1,1,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.165467127635536
186,3500,6.0,1,64,1,1,1,0,0,2.0,1,1,0,256,14990,1,1,1,1,1,2,1,0,2,3,1.8,1,4.0,1,16.0,0,16.0,274,75.7,159.2,177.0,0,0,1,8,4,2,720,1480,1,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.615138591096644
187,2750,5.5,1,16,1,0,1,0,1,1.0,1,1,0,0,39975,1,1,1,1,1,0,1,1,0,0,1.84,1,2.0,0,12.0,0,5.0,401,77.9,158.19,192.0,0,0,0,11,1,1,1080,1920,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.596009537702155
188,4000,6.4,1,128,1,1,1,0,1,2.0,0,1,0,512,19999,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,1,48.0,1,32.0,403,74.5,158.5,166.0,1,0,1,1,5,3,1080,2340,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.903437551286085
189,4000,6.4,1,128,1,1,1,0,1,2.0,0,1,0,512,17459,1,1,1,1,1,1,1,0,2,5,2.3,1,4.0,1,48.0,1,32.0,403,74.5,158.5,166.0,1,0,1,1,5,3,1080,2340,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.767610553984774
190,4000,6.4,1,128,1,1,1,0,1,2.0,0,1,0,512,19999,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,1,48.0,1,32.0,403,74.5,158.5,166.0,1,0,1,1,5,3,1080,2340,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.903437551286085
191,4000,6.4,1,128,1,1,1,0,1,2.0,0,1,0,512,17459,1,1,1,1,1,1,1,0,2,5,2.3,1,4.0,1,48.0,1,32.0,403,74.5,158.5,166.0,1,0,1,1,5,3,1080,2340,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.767610553984774
192,3600,5.5,1,32,1,0,1,0,1,2.0,1,1,0,200,27999,1,1,1,1,1,2,1,0,2,5,2.3,1,4.0,0,12.0,1,5.0,534,72.59,150.9,157.0,0,0,1,3,2,1,1440,2560,1,1,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.239924074233857
193,4000,6.4,1,64,1,0,1,0,1,2.0,1,1,0,512,15999,1,1,1,1,1,1,1,0,2,5,1.6,1,4.0,1,25.0,1,16.0,268,74.7,158.5,169.0,1,0,1,1,5,3,720,1560,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.680281499268713
194,4000,6.4,1,64,1,0,1,0,1,2.0,1,1,0,512,14859,1,1,1,1,1,1,1,0,2,5,1.6,1,4.0,1,25.0,1,16.0,268,74.7,158.5,169.0,1,0,1,1,5,3,720,1560,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.606361021256347
195,4200,6.47,1,256,1,1,1,1,1,2.0,1,1,0,256,55649,1,1,1,1,1,1,1,0,2,1,2.6,1,8.0,0,40.0,1,32.0,398,72.0,158.0,192.0,1,0,1,7,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.926819387090307
196,4230,6.2,1,64,1,1,1,0,0,2.0,1,0,0,256,7999,1,1,1,1,1,2,1,0,2,2,2.1,1,3.0,1,13.0,1,13.0,271,75.6,156.1,175.0,0,0,1,7,5,2,1520,720,1,0,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.987071812848821
197,4230,6.2,1,64,1,1,1,0,0,2.0,1,0,0,256,8999,1,1,1,1,1,2,1,0,2,2,2.1,1,4.0,1,13.0,1,13.0,270,75.6,156.1,175.0,0,0,1,7,5,2,720,1520,1,1,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.104868739033948
198,4230,6.2,1,64,1,1,1,0,0,2.0,1,0,0,256,6999,1,1,1,1,1,2,1,0,2,2,2.1,1,3.0,1,13.0,1,13.0,271,75.6,156.1,175.0,0,0,1,7,5,2,1520,720,1,0,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.85352256068954
199,4230,6.2,1,32,1,1,1,0,0,2.0,1,0,0,256,7999,1,1,1,1,1,2,1,0,2,2,2.1,1,3.0,1,13.0,1,13.0,271,75.6,156.1,175.0,0,0,1,7,5,2,1520,720,1,0,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.987071812848821
200,4230,6.2,1,32,1,1,1,0,0,2.0,1,0,0,256,8999,1,1,1,1,1,2,1,0,2,2,2.1,1,4.0,1,13.0,1,13.0,270,75.6,156.1,175.0,0,0,1,7,5,2,720,1520,1,1,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.104868739033948
201,4230,6.2,1,32,1,1,1,0,0,2.0,1,0,0,256,6999,1,1,1,1,1,2,1,0,2,2,2.1,1,3.0,1,13.0,1,13.0,271,75.6,156.1,175.0,0,0,1,7,5,2,1520,720,1,0,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.85352256068954
202,4230,6.2,1,64,1,1,1,0,0,2.0,1,0,0,256,7999,1,1,1,1,1,2,1,0,2,2,2.1,1,3.0,1,13.0,1,13.0,271,75.6,156.1,175.0,0,0,1,7,5,2,1520,720,1,0,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.987071812848821
203,4230,6.2,1,64,1,1,1,0,0,2.0,1,0,0,256,8999,1,1,1,1,1,2,1,0,2,2,2.1,1,4.0,1,13.0,1,13.0,270,75.6,156.1,175.0,0,0,1,7,5,2,720,1520,1,1,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.104868739033948
204,4230,6.2,1,64,1,1,1,0,0,2.0,1,0,0,256,6999,1,1,1,1,1,2,1,0,2,2,2.1,1,3.0,1,13.0,1,13.0,271,75.6,156.1,175.0,0,0,1,7,5,2,1520,720,1,0,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.85352256068954
205,3000,6.1,1,16,1,1,0,0,0,2.0,1,1,0,256,5279,1,1,1,1,1,2,1,0,3,2,2.0,1,2.0,1,8.0,0,5.0,273,75.2,159.2,191.0,0,1,1,1,5,1,720,1500,1,0,1,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.571491964823617
206,3000,5.5,1,32,1,0,1,0,1,2.0,1,1,0,128,9999,1,1,1,1,1,1,1,0,2,3,2.2,1,4.0,1,16.0,0,8.0,401,75.8,148.8,172.0,1,0,1,4,4,1,1080,1920,1,1,1,0,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.21024036697585
207,3300,6.3,1,64,1,1,1,1,1,2.0,1,1,0,256,49999,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,0,12.0,0,8.0,522,74.59,162.5,195.0,1,0,1,1,3,2,1440,2960,1,1,1,0,0,1,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.81975828421028
208,3300,5.7,1,32,1,0,1,0,0,2.0,1,1,0,128,5999,1,1,1,1,1,2,1,0,2,3,1.8,1,3.0,1,12.0,1,5.0,282,72.8,151.8,157.0,0,0,1,2,3,1,720,1440,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.699348067653093
209,3360,6.0,1,32,1,0,0,0,0,2.0,1,1,0,0,12990,1,1,1,1,1,2,1,0,3,3,1.4,1,4.0,1,13.0,1,5.0,268,75.7,155.9,150.0,0,0,1,0,4,1,720,1440,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.471935109664646
210,3360,6.0,1,16,1,0,0,0,0,2.0,1,1,0,0,12990,1,1,1,1,1,2,1,0,3,3,1.4,1,4.0,1,13.0,1,5.0,268,75.7,155.9,150.0,0,0,1,0,4,1,720,1440,1,1,1,0,0,0,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.471935109664646
211,4000,6.26,1,64,1,0,1,0,0,2.0,1,1,0,256,9487,1,1,1,1,1,2,1,0,2,3,1.8,1,4.0,1,12.0,0,20.0,403,76.4,157.9,182.0,1,0,1,11,4,2,1080,2280,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.157677719392877
212,4000,6.26,1,64,1,0,1,0,0,2.0,1,1,0,256,13266,1,1,1,1,1,2,1,0,2,3,1.8,1,3.0,1,12.0,0,20.0,403,76.4,157.9,182.0,1,0,1,11,4,2,1080,2280,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.492959650085501
213,4000,6.26,1,64,1,0,1,0,0,2.0,1,1,0,256,9487,1,1,1,1,1,2,1,0,2,3,1.8,1,4.0,1,12.0,0,20.0,403,76.4,157.9,182.0,1,0,1,11,4,2,1080,2280,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.157677719392877
214,4000,6.26,1,64,1,0,1,0,0,2.0,1,1,0,256,13266,1,1,1,1,1,2,1,0,2,3,1.8,1,3.0,1,12.0,0,20.0,403,76.4,157.9,182.0,1,0,1,11,4,2,1080,2280,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.492959650085501
215,5000,6.53,1,64,1,1,1,0,0,2.0,1,1,0,256,10990,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,16.0,1,16.0,395,76.47,162.15,193.0,1,0,1,9,5,3,1080,2340,1,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.304741047397666
216,3080,5.99,1,32,1,1,1,0,0,2.0,1,1,0,256,8490,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,12.0,0,16.0,269,77.3,160.7,170.0,0,0,1,6,4,2,720,1440,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.046644279305394
217,3080,5.99,1,32,1,1,1,0,0,2.0,1,1,0,256,9458,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,12.0,0,16.0,269,77.3,160.7,170.0,0,0,1,6,4,2,720,1440,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.15461622320382
218,3080,5.99,1,64,1,1,1,0,0,2.0,1,1,0,256,8490,1,1,1,1,1,2,1,0,2,3,2.0,1,3.0,1,12.0,0,16.0,269,77.3,160.7,170.0,0,0,1,6,4,2,720,1440,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.046644279305394
219,3080,5.99,1,64,1,1,1,0,0,2.0,1,1,0,256,9458,1,1,1,1,1,2,1,0,2,3,2.0,1,4.0,1,12.0,0,16.0,269,77.3,160.7,170.0,0,0,1,6,4,2,720,1440,1,1,1,0,0,0,1,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.15461622320382
220,2600,5.0,1,8,1,0,0,0,0,2.0,0,0,0,128,11390,1,1,1,1,0,2,1,0,3,3,1.2,1,1.5,1,13.0,1,5.0,294,73.0,142.0,149.0,0,1,1,6,1,1,720,1280,1,0,1,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.340491056441229
221,4030,6.22,1,16,1,1,0,0,0,2.0,1,0,0,512,6490,1,1,1,1,1,2,1,0,3,2,2.0,1,2.0,1,8.0,1,5.0,270,75.0,155.1,163.5,0,0,1,5,5,1,720,1520,1,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.778017809698136
222,4000,6.4,1,128,1,1,1,0,0,2.0,1,1,0,256,16969,1,1,1,1,1,1,1,0,2,3,2.2,1,4.0,0,64.0,1,32.0,402,75.2,158.7,182.0,1,0,1,2,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.739143428972826
223,4000,6.4,1,128,1,1,1,0,0,2.0,1,1,0,256,19799,1,1,1,1,1,1,1,0,2,3,2.2,1,8.0,0,64.0,1,32.0,402,75.2,158.7,182.0,1,0,1,2,5,4,1080,2340,1,1,1,0,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.8933867103567
224,4030,6.2,1,64,1,1,1,0,0,2.0,1,0,0,128,9999,1,1,1,1,1,2,1,0,2,2,2.0,1,3.0,1,13.0,1,8.0,407,75.1,155.1,163.5,0,0,1,10,4,2,1520,720,1,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.21024036697585
225,4030,6.2,1,32,1,1,1,0,0,2.0,1,0,0,128,9999,1,1,1,1,1,2,1,0,2,2,2.0,1,3.0,1,13.0,1,8.0,407,75.1,155.1,163.5,0,0,1,10,4,2,1520,720,1,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.21024036697585
226,6000,6.4,1,64,1,1,1,0,0,2.0,1,1,0,512,14999,1,1,1,1,1,1,1,0,2,5,2.3,1,6.0,1,48.0,1,16.0,411,75.1,159.0,188.0,1,0,1,11,5,3,1080,2280,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.61573881119536
227,6000,6.4,1,64,1,1,1,0,0,2.0,1,1,0,512,12999,1,1,1,1,1,1,1,0,2,5,2.3,1,4.0,1,48.0,1,16.0,411,75.1,159.0,188.0,1,0,1,11,5,3,1080,2280,1,0,1,1,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.47262771040802
